user_id,email,page,action,element,status,details,error_message,ip_address,user_agent,id,created_at,updated_at
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,6abb3537-7dd7-4d96-b625-ba2aa9cdbaac,2026-04-20 08:13:44.875822,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,d4fd49e2-a861-48f1-a8c1-1c10b5a749b2,2026-04-20 08:13:44.98746,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,604d14d3-226c-4af9-bbdc-f8da9e10b1b6,2026-04-20 08:13:45.052992,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,aca822a9-f4c5-4b3c-a094-0dfb9241f517,2026-04-20 08:13:45.049925,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,ef5407ee-9f26-41ad-9ef2-de89bd6a4f32,2026-04-20 08:13:45.080471,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,d17fb478-cbaf-432e-99ee-cfd0e56b950d,2026-04-20 08:13:45.349957,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,229a4c03-8518-4005-b1ed-bd152826953f,2026-04-20 08:41:46.476859,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,fecad88e-fc49-470e-85c1-9204f545155f,2026-04-20 08:41:46.57482,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,4f2f6def-cb42-4e9d-9b6f-110976d25498,2026-04-20 08:41:46.678324,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,dd2bd0ea-6939-4eb5-8181-2ec2eb0f5ae1,2026-04-20 08:41:46.682282,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,d2b53bef-8e8f-4aae-88af-562d42aceb6d,2026-04-20 08:41:47.47929,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,d45478c1-5a3a-47f4-8808-946ede4a2cc7,2026-04-20 08:41:47.582471,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,c82a99ac-2c27-424f-919f-800a80fb8bfc,2026-04-20 08:41:47.679378,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,6a21061d-82e2-46c1-8d59-627280e8ad25,2026-04-20 08:41:47.776001,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,f39adec0-dbc7-48b8-8b81-cfe6b5b9f74d,2026-04-20 08:48:11.851319,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,c7dd2102-d7f8-4898-819b-69161d270244,2026-04-20 08:48:11.954403,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,c56397dd-1f1f-4e06-8374-e92c0a224136,2026-04-20 08:48:12.048482,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,8fd91b44-e4b7-4066-a220-34cccf769961,2026-04-20 08:48:12.055566,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,5c3d9435-a1f3-4fa1-a5ae-c6305f22f681,2026-04-20 08:48:12.152818,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,bd022c70-2ca8-4d38-8345-412dd89b9a51,2026-04-20 08:48:12.248531,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,5dd00dfd-bf8d-49db-8f16-dfe85d4f0579,2026-04-20 08:48:12.350087,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,773ce864-5cca-4be1-bd67-3464ffd09238,2026-04-20 08:48:12.354398,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,adde7189-1b7b-464e-9099-0d53de9a5e91,2026-04-20 08:52:22.233288,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,b2458624-e3f0-4fe5-b862-323aea22d057,2026-04-20 08:52:22.330112,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,1e9691a6-87ad-4007-857b-098b362d23b3,2026-04-20 08:52:22.434303,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,6efc73bb-ac76-4903-959a-55eac4bc64aa,2026-04-20 08:52:22.533819,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,05d26575-a2cc-483e-83c6-1435715279de,2026-04-20 08:52:22.737548,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,6537d566-0e4e-427f-9e34-6df7a3078b40,2026-04-20 08:52:22.830351,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,977fa209-0465-45bc-b729-a40bc96ce7dc,2026-04-20 08:52:22.834631,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,545df70c-0f3a-44c8-a856-2ea07c8e0bb7,2026-04-20 08:52:22.838262,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,c0550168-ecb5-4b9f-b688-598b27f31044,2026-04-20 09:02:13.740463,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,3d830c24-9491-4719-8d96-7df7bdd53128,2026-04-20 09:02:13.935986,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,715e11a0-4075-49fb-bae1-822033d1d70a,2026-04-20 09:02:13.940456,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,5b7ed0d0-1298-4f45-9daf-f25632cc399b,2026-04-20 09:02:13.941978,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,24e00d94-5f58-4236-b94f-0119a5da7139,2026-04-20 09:02:13.94577,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,c05286e6-800e-455d-96ea-23a3afab5fcc,2026-04-20 09:02:13.947774,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,c42f040b-cd2a-438c-b1c2-0d8e560a9355,2026-04-20 09:02:14.037872,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,c90e5d34-c4f0-4bd8-bbe4-24e7971d3f78,2026-04-20 09:02:14.042606,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,08db84a2-3ab0-42df-a984-1ccc704f740d,2026-04-20 09:13:24.440142,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,d16cb988-a8c0-427d-a918-75bf32ed6a1c,2026-04-20 09:13:24.641242,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,3829f522-e60d-4587-b8ea-c4462f8e2dbe,2026-04-20 09:13:24.736499,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,0742b653-c976-48db-a8cc-ef240e9bfff6,2026-04-20 09:13:24.747397,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,e3b45bcf-4dad-4738-a7f6-0063d24944e5,2026-04-20 09:13:24.84714,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,56e54bb8-989c-4478-a59c-4a73f721c07d,2026-04-20 09:13:24.936616,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,9ea672e1-c274-4c8f-ade1-9df2d356a417,2026-04-20 09:13:25.039012,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,29764e37-1c85-41b3-a8f5-56df615cdba1,2026-04-20 09:13:25.049298,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,50c91992-9dc7-4c27-9d3e-ed3b53572f31,2026-04-20 09:16:42.405114,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,98c189d6-93fd-4542-accc-43bf93d742b6,2026-04-20 09:16:42.652133,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,33e3a1f3-ef38-4a2b-90ad-47f04bf0f895,2026-04-20 09:16:42.754002,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,c86519c8-c208-424a-9836-c67ad116d4c7,2026-04-20 09:16:42.758497,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,af800f2f-e759-4bd1-97a2-bc9b95b1a8b0,2026-04-20 09:16:45.955128,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,8a5d1333-41c1-4709-ae92-6da93110c373,2026-04-20 09:16:46.15217,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,0c9cb4c8-929e-4574-8f13-c13b79355ce1,2026-04-20 09:16:46.159307,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,ce823d4d-eba9-4818-b50a-615febf8d228,2026-04-20 09:16:46.167337,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,0ec74a2a-88b0-4650-9585-e7dbae50d992,2026-04-20 09:24:57.730341,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,e93f4cab-ba67-4c88-89cd-1012d744411c,2026-04-20 09:24:57.831378,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,2dd4c940-9f0c-40bf-b7dc-b07f20715abf,2026-04-20 09:24:57.838214,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,78ff4155-ae6a-4785-8090-85af4e0b5f5a,2026-04-20 09:24:57.930933,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,7c2bec62-33c4-4087-9355-86278bc84f7b,2026-04-20 09:24:57.93641,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,11c284e3-4085-4e96-b43a-029036d13650,2026-04-20 09:24:57.931768,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,d12516fb-6725-4be3-9918-48c8b63a7423,2026-04-20 09:24:57.938375,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,870d4533-b3e8-48da-a4e7-60d8fb704dd0,2026-04-20 09:24:58.032392,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,b4d3d7e6-423d-4129-9eac-0c2e5c7c802b,2026-04-20 09:33:29.446813,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,eb420d00-8801-4836-b130-a70b5979bf18,2026-04-20 09:33:29.547356,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,31a6f741-1d08-4632-be68-354d0cd4b3d1,2026-04-20 09:33:29.64898,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,a3da3c29-56a4-419b-9e27-046d65cf0935,2026-04-20 09:33:29.655407,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,17a0ddf1-df5b-4c8a-908e-508f747fbdc3,2026-04-20 09:33:29.66079,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,27db69ce-0e5f-4941-91ed-6815b2ab0b22,2026-04-20 09:33:29.738831,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,95fe8516-5272-4497-b61c-a4d4369ceba4,2026-04-20 09:33:29.739178,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,0a97e41c-bcf6-4d78-96f6-9b98393f2f5e,2026-04-20 09:33:29.753976,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,b858cf9f-5988-4be3-a891-fbf670a3bf6c,2026-04-20 09:38:29.84056,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,4869afeb-9319-40d3-b9ef-915a894a4fc5,2026-04-20 09:38:29.942204,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,7aa82100-a009-4362-86a9-af002abbe22e,2026-04-20 09:38:30.040805,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,a17fa262-4d37-4113-b46c-79406aeea8af,2026-04-20 09:38:30.047346,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,3425cf8f-2846-45f3-9679-667aa4c47027,2026-04-20 09:38:32.242125,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,2481f035-c8a9-495b-9db6-96c3066d36d0,2026-04-20 09:38:32.338333,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,753c54a2-1f5d-407a-989e-e9aea8addbd0,2026-04-20 09:38:32.345463,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,1fd84f85-85b1-4902-a69c-8e98aa62fe78,2026-04-20 09:38:32.443549,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,621853ef-9f2a-408e-a968-4e19a0c7e8f8,2026-04-20 09:48:12.028815,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,ee39a1d4-ed71-49d4-9416-cdad11c69a80,2026-04-20 09:48:12.326423,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,a319f2b3-581c-46ec-88b3-e4230ec79d2a,2026-04-20 09:48:12.332261,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,80cb0087-9159-432a-b7c3-0722670a96b6,2026-04-20 09:48:12.42985,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,b13903bc-1dcc-4825-b28a-20760802a909,2026-04-20 09:48:12.429335,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,b2669b2c-84a4-4709-9e1e-e306d2ebb42b,2026-04-20 09:48:12.526041,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,abb324ed-dc22-4a33-a2f3-980e3e1d2045,2026-04-20 09:48:12.530457,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,ec048b5f-0424-41db-bf32-a7f76f9805a7,2026-04-20 09:48:12.627542,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,c3ddd7e4-f07d-43c5-87db-7424d82205ed,2026-04-20 09:51:44.906437,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,7504bc50-4241-4c38-b9ca-9b6e0dddca22,2026-04-20 09:51:44.974478,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,699c8dd6-21ba-4734-b4eb-b164d2e2326f,2026-04-20 09:51:44.976997,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,b237b087-89d7-4047-84b4-5498362e3786,2026-04-20 09:51:44.980177,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,fd79035a-cb89-4c14-a965-b1a593f68e79,2026-04-20 09:51:44.982562,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,4171eaf4-7928-47a0-805d-1e01c2bd41d5,2026-04-20 09:51:44.987871,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,bdf9490e-fab4-48ad-8453-60ac97317e9e,2026-04-20 09:51:44.994883,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,55dc4ee1-f840-489d-b174-cd1d9ad43946,2026-04-20 09:51:44.986571,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,752b2d5d-251e-47b5-be8f-0d77c64ccc2b,2026-04-20 10:11:22.889342,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,66c7b1e9-c97b-4c9c-91e2-7f4ec106c805,2026-04-20 10:11:22.896068,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,1860d8de-a371-4b75-8d9f-edb5dd918d29,2026-04-20 10:11:22.900281,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,ddfa0bc9-163a-42ce-88a0-0d2f2327fc95,2026-04-20 10:11:22.904085,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,1b51e65a-034d-4b54-9e28-1b34328bd7eb,2026-04-20 10:11:22.989133,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,6193dff3-5eda-40bb-879d-e50f50671f69,2026-04-20 10:11:22.998901,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,24a4155c-dbd7-4756-b8ed-8cae013726c5,2026-04-20 10:11:23.003799,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,21aafad2-7c0e-4896-8770-a14d8b034657,2026-04-20 10:11:23.009109,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,e57e16bf-0bec-4569-b585-14359ac5b70d,2026-04-20 12:09:42.423305,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,82de152f-2ae8-407e-a281-9720ef7fa4ab,2026-04-20 12:09:42.521808,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,45511c1a-1d0b-4489-89dd-1723c2bb99ff,2026-04-20 12:09:42.621929,
SYSTEM,,,LIQUIDITY_ALARM,pvapins,CRITICAL,Provider pvapins liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,1dce3997-f202-42a7-955d-7e8f88ab7566,2026-04-20 12:09:42.626982,
SYSTEM,,,LIQUIDITY_ALARM,textverified,CRITICAL,Provider textverified liquidity below $10.00.,Current Balance: $2.40. Immediate top-up required for V6.0 stability.,,,b378c848-e745-429a-9c9e-50dc73d1c3a5,2026-04-20 12:09:42.921786,
SYSTEM,,,LIQUIDITY_ALARM,telnyx,CRITICAL,Provider telnyx liquidity below $10.00.,Current Balance: $0.00. Immediate top-up required for V6.0 stability.,,,d3aad897-35fa-4d4d-91cb-dedb0144d72c,2026-04-20 12:09:42.928694,
SYSTEM,,,LIQUIDITY_ALARM,5sim,CRITICAL,Provider 5sim liquidity below $10.00.,Current Balance: $1.27. Immediate top-up required for V6.0 stability.,,,bba60bc7-a8d4-4022-baca-0cad1b885a21,2026-04-20 12:09:43.121347,
